('https://image1.ljcdn.com/310000-inspection/rsp_pic_upload73e81d97-331b-4138-bc18-78d46e33cfdd.jpg.296x216.jpg', '九城湖滨  景观楼层  诚意出售  看房随时', '九城湖滨国际  | 3室2厅 | 122.66平米 | 南 | 精装 | 有电梯', '中楼层(共14层)2007年建板楼  -  九亭', '600万', '单价48916元/平米')
('https://image1.ljcdn.com/shfdfs-image/20161222/4e988aba-9a1f-4767-8c64-2551b56f976d.jpg.296x216.jpg', '玉乐小区，超好的地段, 出门家乐福，户型正气', '玉乐小区  | 1室1厅 | 61.25平米 | 南 | 精装 | 无电梯', '中楼层(共6层)2005年建板楼  -  松江老城', '220万', '单价35919元/平米')
('https://image1.ljcdn.com/310000-inspection/test-2d2fca21-55cb-4f71-95e3-1318a39b0e0f.png.296x216.jpg', '人乐三村 地铁9号线＋大润发＋生活便利  采光好', '人乐三村  | 2室1厅 | 60.6平米 | 南 | 精装 | 无电梯', '高楼层(共6层)1994年建板楼  -  松江老城', '185万', '单价30529元/平米')
('https://image1.ljcdn.com/310000-inspection/aae406ac-9b00-4bce-abcc-33242494606d.jpg.296x216.jpg', '三湘正气三房，南北直通厅，满五唯一，省税费', '三湘四季花城  | 3室2厅 | 115.17平米 | 南 北 | 简装 | 有电梯', '中楼层(共18层)2010年建板楼  -  松江大学城', '520万', '单价45151元/平米')
('https://image1.ljcdn.com/310000-inspection/d406b355-8c80-43de-a633-4073521319ca.jpg.296x216.jpg', '随时看房，满五年，送免费停车位，位置好，诚意出售', '河谷3号   | 联排别墅 | 3室2厅 | 88.13平米 | 南 | 毛坯 | 无电梯', '3层2010年建板楼  -  莘闵别墅', '460万', '单价52196元/平米')
('https://image1.ljcdn.com/shfdfs-image/20160321/b2ebd22a-31ed-41d3-afca-7c07445582f8.jpg.296x216.jpg', '繁华地段 开元地中海、乐购、公园、后街、永辉', '阳光翠庭  | 3室2厅 | 130.91平米 | 南 | 精装 | 有电梯', '中楼层(共14层)2005年建板楼  -  松江新城', '490万', '单价37431元/平米')
('https://image1.ljcdn.com/310000-inspection/65641135-8feb-4428-b8cf-2c453496a95e.jpg.296x216.jpg', '东华附属1公里/泰晤士经典小户型/复试房/满五可谈', '久阳文华府邸(公寓)  | 1室1厅 | 73.21平米 | 南 | 精装 | 有电梯', '高楼层(共15层)2008年建塔楼  -  松江新城', '204万', '单价27866元/平米')
('https://image1.ljcdn.com/shfdfs-image/20160507/3d0cf6c0-2daa-4396-8e4b-4c6e2adcea82.jpg.296x216.jpg', '绿地蔷薇九里(公寓) 4室2厅 540万', '绿地蔷薇九里(公寓)  | 4室2厅 | 127.4平米 | 南 | 精装 | 有电梯', '高楼层(共11层)2012年建板楼  -  松江大学城', '540万', '单价42387元/平米')
('https://image1.ljcdn.com/shfdfs-image/20180105/d851817b-7bb3-4346-aace-d37c094a0436.jpg.296x216.jpg', '次顶楼视野佳+带产权车位+有钥匙随时看+超低总价可谈', '上海源花城  | 3室2厅 | 135.31平米 | 南 北 | 简装 | 有电梯', '高楼层(共17层)2008年建板楼  -  九亭', '470万', '单价34736元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170608/2c57c291-22cc-46bc-bce3-52cfb2bbf3c8.jpg.296x216.jpg', '满五唯一，楼梯复式4房，送露台 ， 厨卫全明 格局宽敞', '奥林匹克花园  | 4室3厅 | 160.19平米 | 南 | 精装 | 无电梯', '高楼层(共4层)2002年建板楼  -  九亭', '660万', '单价41202元/平米')
('https://image1.ljcdn.com/310000-inspection/test-95782ce0-ceee-4e16-b46e-cbc3d372c98b.png.296x216.jpg', '简欧式居家装修，视野开阔小两房，满五唯一税费少。', '荣乐小区  | 2室1厅 | 58平米 | 南 | 精装 | 无电梯', '高楼层(共6层)1994年建板楼  -  松江老城', '210万', '单价36207元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170918/5c55ed2e-aac9-4ac6-b002-5a5dbc978952.jpg.296x216.jpg', '楼层高，采光好，无贷款无抵押，产权清晰，看房随时', '海德名园(公寓)  | 3室2厅 | 126.77平米 | 南 | 精装 | 无电梯', '高楼层(共6层)2005年建板楼  -  松江新城', '430万', '单价33920元/平米')
('https://image1.ljcdn.com/shfdfs-image/20160322/0cc87e77-30cf-442e-b641-62dc92426e02.jpg.296x216.jpg', '热推房源+新理想花园+业主急售+看房方便+欢迎咨询', '新理想花园  | 2室2厅 | 97.32平米 | 南 | 简装 | 无电梯', '高楼层(共6层)2006年建板楼  -  松江老城', '278万', '单价28566元/平米')
('https://image1.ljcdn.com/shfdfs-image/20160603/99cf9eba-e6d5-42f9-9b89-1f15473eae14.jpg.296x216.jpg', '保利西子湾精装修两房，前排位置，拎包入住。', '保利西子湾  | 2室2厅 | 89.03平米 | 南 | 精装 | 有电梯', '低楼层(共18层)2010年建板楼  -  松江大学城', '380万', '单价42683元/平米')
('https://image1.ljcdn.com/shfdfs-image/20161018/ec857dea-74dd-47d0-8cd2-b4dab95910bc.jpg.296x216.jpg', '满五唯一精装省税费，小区中间位置，看房随时', '朗庭上郡苑(公寓)  | 1室2厅 | 75.68平米 | 暂无数据 | 精装 | 有电梯', '低楼层(共8层)2010年建板楼  -  九亭', '298万', '单价39377元/平米')
('https://image1.ljcdn.com/310000-inspection/rsp_pic_upload3f0092f7-c05f-47cd-800c-5170d94ec50d.JPG.296x216.jpg', '欣绿名苑，联排边套，满五年唯一，欧式精装，送大花园', '欣绿名苑   | 联排别墅 | 4室3厅 | 221.37平米 | 南 | 精装 | 无电梯', '3层2007年建板楼  -  莘闵别墅', '880万', '单价39753元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171012/eb42fbe5-bf5a-445f-b3cf-7ba3bff77e12.jpg.296x216.jpg', '精装一室户，满五年唯一，总价低，看房随时。', '五洲云景花苑  | 1室1厅 | 54.5平米 | 南 | 精装 | 有电梯', '中楼层(共11层)2007年建塔楼  -  九亭', '225万', '单价41285元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171126/c487d255-f14b-4aee-a46a-e8ec5b2f8967.jpg.296x216.jpg', '香岛四期两房，业主出国，诚心出售', '绿洲香岛花园  | 2室2厅 | 133.2平米 | 南 北 | 精装 | 有电梯', '低楼层(共16层)2007年建板楼  -  莘闵别墅', '480万', '单价36037元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171208/6d1d66e4-5194-443a-8bbf-0b175a6e4e4f.jpg.296x216.jpg', '满五唯一税，双南户型，楼层好，前后无遮挡，南面临河', '丽水豪庭  | 2室2厅 | 77.45平米 | 暂无数据 | 毛坯 | 有电梯', '高楼层(共18层)2006年建板楼  -  泗泾', '230万', '单价29697元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171019/12309fea-c175-49df-bd2a-7bdaef95a9d9.jpg.296x216.jpg', '高乐小区 精装两房  位置好楼间距大，视野好附赠车库', '高乐小区  | 2室1厅 | 77.25平米 | 南 | 精装 | 无电梯', '高楼层(共6层)1997年建板楼  -  松江老城', '262万', '单价33916元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170422/6065cf00-b7f3-4be7-9847-f7b264c8d4c0.jpg.296x216.jpg', '日照足，通风强，房型方正实用，', '国亭花苑  | 3室2厅 | 137.36平米 | 南 | 精装 | 有电梯', '低楼层(共14层)2004年建板楼  -  九亭', '460万', '单价33489元/平米')
('https://image1.ljcdn.com/310000-inspection/test-5252c540-a1b4-47d3-8a0b-9a371e06c2fd.png.296x216.jpg', '12年三期南北通2房，带地暖，满五年唯一，税费低', '荣盛名邸(公寓)  | 2室2厅 | 88.22平米 | 南 | 精装 | 有电梯', '中楼层(共18层)2012年建板楼  -  莘闵别墅', '291万', '单价32986元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171119/ed2bc869-9161-4e82-be67-b3cdc83e2282.jpg.296x216.jpg', '精装修保养好  视野开阔  满五唯一税费少  置换好选择', '绿地蔷薇九里(公寓)  | 3室2厅 | 109.68平米 | 南 | 精装 | 有电梯', '低楼层(共11层)2011年建板楼  -  松江大学城', '475万', '单价43308元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170430/a2ec400f-2430-4c62-ac2b-c5baa3404491.jpg.296x216.jpg', '双南房，满五省税，小区中间位置，房型正，采光好', '天虹六村  | 2室1厅 | 65.43平米 | 暂无数据 | 简装 | 无电梯', '高楼层(共6层)1998年建板楼  -  松江新城', '220万', '单价33624元/平米')
('https://image1.ljcdn.com/310000-inspection/3e24839d-a548-4cbe-bb31-df2985689bbf.jpg.296x216.jpg', '1 满五年唯一，2楼层好4L  3.总价低 4.诚意出售', '天乐新村  | 2室1厅 | 63平米 | 南 | 毛坯 | 无电梯', '中楼层(共6层)板楼  -  松江新城', '192万', '单价30477元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171202/0d29308b-7860-44b1-ab8b-f7db55678193.jpg.296x216.jpg', '蓝天新村 诚心出售 婚房装修 满五唯一 房东自住', '蓝天新村  | 2室1厅 | 67平米 | 南 | 精装 | 无电梯', '高楼层(共6层)1996年建板楼  -  松江老城', '210万', '单价31344元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170302/1bc3839d-225e-4bda-bc7c-92b67dd80cc9.jpg.296x216.jpg', '好楼层 好位置 可拎包入住  小区品质佳 住户优质', '泰晤士小镇(公寓)  | 2室2厅 | 88.86平米 | 东 | 精装 | 无电梯', '中楼层(共4层)2006年建板楼  -  松江新城', '410万', '单价46140元/平米')
('https://image1.ljcdn.com/310000-inspection/test-4d3b5e4b-f1f9-4575-aabb-a3c85b557131.png.296x216.jpg', '满五年唯一 + 钥匙房 + 南北通 + 老业主诚意卖', '知雅汇(公寓)  | 2室2厅 | 97.17平米 | 南 | 毛坯 | 有电梯', '中楼层(共12层)2006年建板楼  -  九亭', '360万', '单价37049元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171209/39d8581c-e220-4044-a0bb-dc6757e32956.jpg.296x216.jpg', '高层阳光房，无遮挡，后排临河环境好，真实房源', '同润菲诗艾伦  | 3室1厅 | 88.8平米 | 南 | 精装 | 有电梯', '高楼层(共18层)2012年建板楼  -  泗泾', '312万', '单价35136元/平米')
('https://image1.ljcdn.com/shfdfs-image/20160607/b0b17670-a405-44bd-a91c-61b7668cbdb2.jpg.296x216.jpg', '户型好 单价低 业主诚意出售 看房方便', '莱顿小城  | 4室2厅 | 147.18平米 | 南 | 毛坯 | 有电梯', '中楼层(共16层)2007年建板楼  -  松江大学城', '480万', '单价32614元/平米')
('https://image1.ljcdn.com/shfdfs-image/20161013/1c6c7403-eac7-495a-a346-24c4dc68b029.jpg.296x216.jpg', '满屋唯一，税费低，诚意卖，业主随和，方便看房', '德邑小城(公寓)  | 2室2厅 | 90.16平米 | 南 | 精装 | 有电梯', '低楼层(共11层)2009年建板楼  -  松江新城', '360万', '单价39930元/平米')
('https://image1.ljcdn.com/310000-inspection/test-1394af77-0678-4608-a016-a7024b95f64c.png.296x216.jpg', '东华门口经典下户型 满五唯一无个税 有钥匙', '红墅1858(公寓)  | 2室2厅 | 89平米 | 南 | 毛坯 | 有电梯', '高楼层(共8层)2011年建板楼  -  松江新城', '330万', '单价37079元/平米')
('https://image1.ljcdn.com/310000-inspection/9b26a79d-6f16-46ea-a73c-3e831b81e0ef.jpg.296x216.jpg', '百合苑正两房一南一北  满五唯一税费少   随时可看', '华亭新家百合苑  | 2室1厅 | 71.94平米 | 南 | 简装 | 无电梯', '低楼层(共6层)2006年建板楼  -  松江老城', '240万', '单价33362元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170601/80f761f7-5fad-499f-827a-185b3f3b7741.jpg.296x216.jpg', '松江大学城精装修二房   满五唯一   随时可看 采光好', '松云水苑(公寓)  | 2室2厅 | 124.05平米 | 南 | 精装 | 有电梯', '低楼层(共14层)2005年建板楼  -  松江大学城', '365万', '单价29424元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170820/a1668dfe-0003-437f-998d-9ddea5ae77eb.jpg.296x216.jpg', '近沃尔玛，老城大两房，满五唯一，随时看房。', '茸联苑  | 2室2厅 | 91.07平米 | 暂无数据 | 精装 | 无电梯', '高楼层(共6层)2007年建板楼  -  松江老城', '275万', '单价30197元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170831/061f1b09-e15b-4a07-b129-e1df724027ee.jpg.296x216.jpg', '满五年唯一税费少 单价低的房子', '莱顿小城  | 3室2厅 | 125.88平米 | 南 | 简装 | 有电梯', '低楼层(共11层)2007年建板楼  -  松江大学城', '400万', '单价31777元/平米')
('https://image1.ljcdn.com/310000-inspection/test-84e2cdb6-d670-4f8c-9bbe-c03a36679cc6.png.296x216.jpg', '莱顿三房精装修，拎包入住，户型正气，配套成熟', '莱顿小城  | 3室2厅 | 90.54平米 | 南 北 | 精装 | 有电梯', '中楼层(共14层)2012年建板楼  -  松江大学城', '340万', '单价37553元/平米')
('https://image1.ljcdn.com/310000-inspection/535a98ed-19cf-42c8-b381-980553ba0372.jpg.296x216.jpg', '此房loft结构，实际使用面积比较大，一房价格住两房', '新桥首府  | 2室1厅 | 53.4平米 | 北 | 精装 | 有电梯', '中楼层(共5层)2006年建板楼  -  新桥', '166万', '单价31087元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170909/9ef21bc8-4743-4e4a-8638-475822e114ce.jpg.296x216.jpg', '诚卖3房  小区中间位置，精装修，拎包入住，无增值税', '好莱坞小区  | 3室1厅 | 83.37平米 | 南 | 精装 | 无电梯', '高楼层(共6层)1990年建板楼  -  车墩', '220万', '单价26389元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170921/ca862193-fa50-4979-90dc-75882463a21b.jpg.296x216.jpg', '满五年唯一税费少，精装修，楼层佳，可拎包入住', '阳光翠庭  | 1室2厅 | 78.97平米 | 南 | 精装 | 有电梯', '高楼层(共24层)2005年建板楼  -  松江新城', '335万', '单价42422元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170901/a7fb4d45-92ae-48db-8485-f437ff0be303.jpg.296x216.jpg', '东华附属/地总价/婚房装修/南北直通/单价低/绿化高', '新城家园  | 2室2厅 | 68.86平米 | 南 北 | 精装 | 无电梯', '高楼层(共6层)2010年建板楼  -  松江大学城', '254万', '单价36887元/平米')
('https://image1.ljcdn.com/310000-inspection/test-b806d590-a4fc-45ae-9513-9a3d8e519afb.png.296x216.jpg', '精装修丹桂苑2房+全采光设计+精装修可随时看房+有钥匙', '新凯城丹桂苑  | 2室1厅 | 66.48平米 | 南 北 | 精装 | 有电梯', '中楼层(共11层)2011年建板楼  -  泗泾', '245万', '单价36854元/平米')
('https://image1.ljcdn.com/310000-inspection/145d2f38-8509-48c3-9c93-b36a445f6e5f.jpg.296x216.jpg', '金地自在城三期精装修楼层位置佳小三房', '金地褐石苑  | 3室2厅 | 84.09平米 | 南 北 | 精装', '高楼层(共11层)板楼  -  泗泾', '340万', '单价40433元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171001/30d55a9a-f3bd-4e8a-9130-c4002af1abc6.jpg.296x216.jpg', '圆弧飘窗，南北正通，双南房夹厅经典户型，看房方便！', '名庭花苑  | 3室2厅 | 153平米 | 暂无数据 | 精装 | 有电梯', '低楼层(共14层)2006年建板楼  -  松江新城', '470万', '单价30719元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171028/3d33b94b-7f4e-4f7f-8091-58056951f221.jpg.296x216.jpg', '润和苑 2室2厅 330万', '润和苑  | 2室2厅 | 91平米 | 南 | 精装 | 无电梯', '高楼层(共6层)2003年建板楼  -  泗泾', '330万', '单价36264元/平米')
('https://image1.ljcdn.com/shfdfs-image/20160703/6d833ae4-1665-48ff-8e20-8ea90f465862.jpg.296x216.jpg', '满五唯一，税费少，中高楼层，楼间距大约50米，视野佳', '上海源花城  | 3室2厅 | 141.98平米 | 南 | 精装 | 有电梯', '中楼层(共18层)2008年建板楼  -  九亭', '530万', '单价37330元/平米')
('https://image1.ljcdn.com/310000-inspection/test-2af956db-a129-4ed6-8094-d2d80cac224f.png.296x216.jpg', '急售本周主推  南北精装大三房 近九亭9号线  配套完善', '九城湖滨国际  | 3室2厅 | 122.66平米 | 南 | 其他 | 有电梯', '中楼层(共14层)2007年建板楼  -  九亭', '560万', '单价45655元/平米')
('https://image1.ljcdn.com/310000-inspection/test-3e2ebeb2-7421-44bd-8b37-5f46ab49a15f.png.296x216.jpg', '沿海全明通透三房 高区采光好 赠送10平次卧 品质小区', '沿海丽水馨庭(公寓)  | 3室2厅 | 84.5平米 | 南 | 精装 | 有电梯', '中楼层(共17层)2010年建板楼  -  莘闵别墅', '315万', '单价37279元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171019/4abf7d90-dea6-46fb-b99b-bed6d6a2b117.jpg.296x216.jpg', '小区环境优美，地楼出行方便，价格可谈。', '同润玫瑰芳苑  | 3室1厅 | 89平米 | 暂无数据 | 精装 | 无电梯', '低楼层(共5层)2012年建板楼  -  车墩', '259万', '单价29102元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171029/bb5f4991-61ec-4a68-83cf-56f0293e406a.jpg.296x216.jpg', '精装两房   保养好   中间楼层   满五年唯一  税费少', '协和海琴花园  | 2室2厅 | 102平米 | 南 | 精装 | 有电梯', '低楼层(共11层)2005年建板楼  -  新桥', '310万', '单价30393元/平米')
('https://image1.ljcdn.com/shfdfs-image/20161120/1f8b618c-e11b-4e2b-a7fd-40c62c7c9a0d.jpg.296x216.jpg', '维罗纳精装房总价低，70年产权带电梯，随时看房', '维罗纳贵都  | 1室1厅 | 30.23平米 | 南 | 精装 | 无电梯', '中楼层(共6层)2008年建板楼  -  松江老城', '122万', '单价40358元/平米')
('https://image1.ljcdn.com/310000-inspection/5a8ee419-d3b4-428e-854c-e0c8241221a0.jpg.296x216.jpg', '地铁九号线佘山站，一手动迁+满五唯一+看房方便采光足', '新凯一期  | 3室2厅 | 93.89平米 | 南 北 | 精装 | 无电梯', '中楼层(共6层)2006年建板楼  -  泗泾', '320万', '单价34083元/平米')
('https://image1.ljcdn.com/shfdfs-image/20161012/8b6d800e-a811-4dfa-bcc0-a110222b62c8.jpg.296x216.jpg', '满五唯一，小区安静，楼层佳，小区位置较好。', '兰桥公寓  | 3室2厅 | 129.4平米 | 南 | 精装 | 无电梯', '低楼层(共5层)2003年建板楼  -  松江新城', '490万', '单价37868元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171101/de08dc76-cad8-45a3-975c-cf900a9ed322.jpg.296x216.jpg', '南北正通，户型方正，采光好，诚意出售', '新虹桥首府(公寓)  | 3室2厅 | 116平米 | 暂无数据 | 精装 | 有电梯', '低楼层(共18层)2015年建板楼  -  九亭', '550万', '单价47414元/平米')
